ID_a,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
13174,13175,200000,2,2,2,25,0,0,0,194202,8000,4500,4532,5451,5000,4500,0
29560,29561,220000,1,1,1,38,-1,-1,2,1815,1486,0,0,0,0,0,0
5736,5737,90000,2,2,1,35,2,0,0,63426,2700,2500,1900,4600,0,1600,1
19916,19917,30000,2,1,1,49,-2,-2,-2,3340,0,1220,480,0,174,1162,0
23902,23903,50000,1,2,2,29,0,0,0,51232,1900,2300,1500,1500,900,900,0
28931,28932,280000,2,1,1,35,0,0,0,171057,7000,7000,8000,7000,14000,8000,0
8883,8884,100000,1,2,1,24,1,2,2,13233,700,700,1300,700,700,0,1
27019,27020,400000,1,1,1,43,-2,-2,-1,-5,0,5503,3262,5966,1111,2420,0
12689,12690,250000,1,1,2,42,0,0,0,255473,11300,12177,7200,8000,7700,8003,0
22731,22732,190000,2,1,2,33,0,0,0,153962,10000,6000,30000,5000,13000,34000,0
29681,29682,360000,1,1,2,40,-1,3,-1,499,0,0,13169,2784,12,14293,1
27028,27029,30000,1,2,1,33,0,0,0,59867,1500,1433,1500,920,929,0,1
24546,24547,120000,1,2,1,39,-1,-1,-1,30000,0,10780,0,12000,0,1000,0
16683,16684,20000,1,3,1,44,2,2,2,11623,1300,1000,2700,0,850,850,1
241,242,50000,1,1,2,39,0,0,0,47174,1800,2000,3000,2000,2000,2000,0
12619,12620,30000,2,2,1,41,2,2,0,25594,0,1300,5000,945,1850,1060,1
27646,27647,120000,2,2,2,24,0,0,0,93338,3261,4793,3013,3014,3522,3007,0
25275,25276,30000,2,2,2,23,0,0,0,28767,1749,1820,1000,621,354,0,1
15571,15572,500000,1,1,1,50,-1,-1,-1,2112,6031,2509,2713,2010,0,4642,0
21440,21441,160000,2,1,2,29,-1,0,0,3462,4000,12841,1000,1000,178,4000,0
19378,19379,120000,2,2,1,36,0,0,-2,106609,380,0,970,5576,0,2785,0
1952,1953,340000,1,2,1,41,0,0,0,331003,15110,11019,9502,9579,9026,8719,0
10743,10744,360000,2,3,1,41,-1,-1,-1,390,390,390,390,390,390,0,0
6257,6258,20000,1,2,1,45,-1,2,0,3213,1300,0,1000,2000,1000,0,0
1594,1595,320000,2,3,2,29,-1,-1,-2,500,500,0,0,0,2900,0,0
16942,16943,30000,1,1,1,57,2,0,2,22957,1707,3478,2073,0,0,1129,1
1984,1985,230000,2,2,2,24,0,0,0,24973,5000,5000,2100,5229,3355,4598,0
25191,25192,50000,2,1,2,23,2,2,2,44609,1000,3000,2000,2000,2000,0,1
10872,10873,480000,2,3,1,42,-2,-2,-2,7245,0,0,0,790,0,0,0
26458,26459,100000,2,2,1,50,0,0,0,94745,4600,4600,3500,3372,3793,4000,0
1042,1043,110000,2,2,1,42,0,0,0,55349,2096,2003,1802,1783,1783,1756,0
28332,28333,420000,2,2,1,34,0,0,0,49256,4000,2650,1043,42000,40666,48424,0
20854,20855,80000,1,2,1,34,2,2,0,81882,3650,0,3328,1888,1787,1960,1
21359,21360,70000,1,1,3,57,0,0,0,70051,3567,2667,2321,2391,2316,2466,0
1783,1784,80000,2,1,2,22,-1,-1,0,10439,11501,1000,33,2871,90,0,0
62,63,50000,1,1,2,29,2,2,2,24987,0,2700,0,2225,1200,0,1
0,1,20000,2,2,1,24,2,2,-1,3913,0,689,0,0,0,0,1
18769,18770,80000,2,2,1,26,0,0,0,26158,1623,5879,1000,11360,486,478,0
3462,3463,200000,1,2,1,37,0,0,0,199669,9300,7851,6400,6500,6537,6200,0
14034,14035,180000,2,2,2,36,0,0,0,161159,7000,7100,6000,13100,0,6000,1
12789,12790,300000,2,1,2,26,-1,0,0,48729,7500,18340,1000,3000,57543,64629,0
18373,18374,80000,2,2,2,23,1,-1,2,-1678,78000,3647,0,0,780,0,0
26881,26882,500000,1,1,2,29,-1,-1,-1,29276,7972,637,12553,4070,259,11675,0
2144,2145,20000,2,2,1,27,3,2,0,4899,0,1095,900,596,0,0,1
24128,24129,110000,1,2,2,27,0,0,0,107339,3873,5051,3645,1984,3000,2356,0
5852,5853,200000,2,2,2,28,1,2,0,61844,0,5000,5000,0,6000,0,1
3665,3666,100000,2,2,1,28,0,0,0,36428,6000,5000,1000,4000,5000,8000,0
11606,11607,460000,2,1,1,38,-1,-1,-1,21203,21833,13779,8226,12497,4503,5844,0
29592,29593,30000,1,1,2,49,0,0,2,25144,1500,4500,0,900,1000,2000,0
605,606,50000,1,1,2,34,1,2,2,22746,0,2700,0,2200,0,1030,0
14742,14743,150000,1,1,2,25,0,0,0,132684,5713,12137,9005,2528,3119,2548,0
13060,13061,200000,2,1,1,48,-2,-2,-2,8000,7919,4687,3051,7559,4967,4134,0
2271,2272,150000,2,1,1,44,1,-2,-1,0,0,1512,0,0,0,0,0
1878,1879,300000,2,1,1,31,-2,-2,0,0,1110,12192,300,191,4064,390,0
17683,17684,70000,2,1,2,36,0,0,0,79640,3000,2893,4231,8000,2500,1675,0
3038,3039,280000,1,2,1,37,-2,-1,-2,2035,11009,9370,7486,4402,3646,6059,0
21430,21431,160000,2,1,2,26,-1,-1,-1,5323,1726,2235,2605,0,380,1488,0
27419,27420,50000,1,1,1,45,-1,-1,-1,390,390,390,390,390,390,390,1
14737,14738,420000,1,2,1,36,0,0,0,56068,15005,10013,10000,10000,20000,20000,0
11726,11727,40000,1,2,1,44,0,0,0,36917,2000,2000,1000,3000,10000,1142,0
1028,1029,200000,1,1,2,33,1,-1,0,-5,3470,3191,0,90729,0,6266,0
18179,18180,120000,1,2,2,38,-1,-1,-1,500,0,0,974,0,650,0,0
25400,25401,20000,2,1,2,24,2,0,0,18466,1500,1500,2000,1000,1000,1000,1
28981,28982,110000,2,1,2,32,0,0,0,46603,2536,5000,1653,1500,10000,1495,0
23484,23485,490000,2,2,1,31,0,0,0,470579,19469,20000,12000,11000,10000,10000,0
6543,6544,430000,2,1,1,43,-1,-1,-1,20849,3814,7759,4451,2915,6383,9025,0
7524,7525,270000,2,2,1,32,-2,-2,0,3979,511,10069,186,199,0,0,0
4221,4222,150000,2,1,1,36,-1,0,0,123160,20000,6100,4000,5500,3002,7000,1
9757,9758,110000,1,3,2,27,0,0,0,55567,15753,5379,5467,4596,3405,1492,0
1941,1942,360000,1,3,1,53,-2,-2,-2,0,0,0,0,0,0,0,0
12493,12494,30000,1,2,1,33,2,2,0,42646,2159,1500,1000,1000,3800,0,1
8327,8328,70000,2,1,2,50,0,0,0,64315,3000,10032,8000,5139,1000,1000,1
3449,3450,210000,1,2,1,42,1,-2,-2,652,0,326,326,1440,8521,9592,0
17411,17412,20000,2,3,1,38,0,0,0,15894,1225,1329,2000,2000,700,1500,0
24873,24874,70000,1,2,1,36,2,2,2,30809,0,3400,0,3000,1500,1500,1
14431,14432,200000,2,2,2,27,0,0,0,127843,6579,4734,4368,4183,4227,4066,0
26173,26174,10000,2,2,2,46,2,0,2,1526,1000,1800,500,1000,0,0,1
14658,14659,20000,1,2,1,51,0,0,0,14681,1562,1200,2000,2000,2000,3000,0
12830,12831,350000,2,2,1,38,-1,-1,-1,7633,7638,21511,6421,6106,9657,5731,0
26082,26083,20000,2,2,1,36,1,2,2,16161,2000,0,3300,700,0,1200,0
16457,16458,130000,2,1,2,51,0,0,0,73903,6000,5002,6000,5000,6000,4000,0
12480,12481,110000,2,2,2,34,0,0,0,93039,4500,4100,67606,4100,3100,2861,0
4526,4527,270000,1,1,1,37,0,0,0,156346,7000,9000,5000,3000,3000,3000,1
21996,21997,160000,2,1,2,27,-2,-2,-2,1040,1320,1276,372,372,372,372,0
413,414,230000,2,2,2,27,1,2,0,13668,0,1064,423,313,1000,4641,1
20427,20428,20000,1,3,2,26,3,2,2,150,0,0,0,0,1150,0,1
9367,9368,130000,2,1,1,36,-1,-1,-1,9164,4605,5000,1500,0,390,5874,0
18510,18511,50000,2,2,1,23,0,0,0,40544,2000,1500,1432,1004,1035,1178,0
15824,15825,80000,2,2,2,27,1,2,2,4073,0,4500,21,0,0,0,0
3954,3955,420000,2,1,2,30,0,0,0,34567,10000,2056,0,12150,150,399,0
22775,22776,450000,2,2,1,46,-2,-2,-2,30535,84267,17566,10401,52045,45812,169,0
22282,22283,260000,2,2,1,30,0,0,0,66433,2400,2496,2429,2599,2827,2050,0
8464,8465,470000,1,2,2,31,0,0,0,78833,3000,3500,4000,4000,4000,4200,0
7385,7386,10000,2,3,1,49,0,0,0,6904,1206,2000,176,360,0,0,0
15168,15169,50000,2,2,1,23,0,0,0,50859,1965,2150,2118,1045,1077,1070,0
26111,26112,180000,2,1,2,35,-2,-2,-2,7210,370,8875,792,3826,1997,396,0
28387,28388,50000,2,3,2,34,0,0,0,51037,2100,2329,2943,990,1168,975,0
23089,23090,220000,2,2,1,38,2,0,0,166513,7400,7600,6100,6205,12000,7500,0
15252,15253,180000,2,2,1,31,-2,-2,-2,384,0,0,0,503,2343,1988,1
18198,18199,20000,1,2,2,40,1,2,2,8545,1923,600,2000,0,0,1000,1
22920,22921,250000,2,2,2,27,0,0,-1,4883,2500,1000,5208,54000,5000,10000,0
2288,2289,70000,1,2,2,28,1,2,0,35155,23,1637,1000,2000,3007,3014,0
15370,15371,230000,2,1,2,29,0,0,-1,23586,5576,2525,146959,4452,4586,5497,0
13742,13743,90000,2,1,1,38,-1,-1,0,2346,15271,2000,30000,538,2716,652,0
16664,16665,480000,1,1,1,47,-1,-1,-1,10668,0,456,150244,2915,24550,100,0
24929,24930,350000,1,2,1,38,1,2,0,70845,0,3500,5500,0,2500,2000,0
5321,5322,60000,2,1,2,26,-1,-1,-1,3437,16960,0,6227,0,10416,0,0
15832,15833,50000,2,2,2,27,0,0,0,33944,1513,2000,2000,1000,1000,1000,0
7915,7916,400000,1,1,2,29,-1,-1,-1,6748,7777,20192,17337,0,516,53871,0
11430,11431,130000,1,2,2,28,-1,-1,-1,381,551,548,226,105,89,0,0
17355,17356,50000,2,3,1,48,0,0,0,41842,1984,2019,2026,3000,2000,1500,1
29887,29888,140000,1,2,1,34,0,0,0,32538,4000,5000,5000,5000,5000,10000,0
1523,1524,30000,2,1,2,27,2,2,2,28207,1800,0,2150,900,3776,0,1
14921,14922,140000,2,1,1,34,0,0,0,103288,4500,4126,3509,3500,4000,3500,0
14085,14086,240000,2,2,2,39,1,2,0,228610,0,7000,5000,5000,6000,6000,0
19898,19899,130000,2,1,2,33,2,2,0,73250,0,3572,2645,1813,1878,2210,1
29025,29026,90000,2,1,2,28,2,3,0,88627,0,0,3400,6500,0,3301,1
14754,14755,300000,2,1,1,29,0,0,0,64437,2000,2000,2500,2100,3000,2000,0
2634,2635,200000,2,1,1,42,-2,-2,-2,0,0,0,0,0,0,665,1
23515,23516,150000,2,1,2,32,0,0,0,18519,3000,4003,2551,15579,11200,3575,0
22395,22396,320000,2,1,2,30,0,0,0,60947,2868,1681,1693,1000,1077,1336,0
18910,18911,110000,2,2,2,29,3,2,4,600,0,0,0,0,0,0,1
28813,28814,160000,2,1,1,38,0,0,-2,6555,0,0,0,0,0,0,0
9605,9606,110000,2,3,2,45,0,0,0,9242,5000,5000,5000,10000,5000,5000,0
1130,1131,230000,2,2,1,34,0,0,0,234328,8913,5449,5339,5370,4435,4432,1
13024,13025,240000,2,2,1,48,-2,-2,-2,-5,0,1061,0,954,158,1796,1
25746,25747,160000,2,2,1,41,1,-1,-1,0,1496,1496,1496,1496,1496,1496,0
25055,25056,240000,1,5,1,50,0,0,0,236470,9560,9000,8790,8013,8125,8000,0
1416,1417,30000,2,3,2,24,-1,-1,-1,4882,14630,6485,2870,1485,3926,0,0
5849,5850,280000,2,3,1,61,0,0,0,162734,7000,6000,5500,5800,5200,6000,0
12492,12493,20000,2,3,1,33,0,0,0,2909,1224,1197,269,269,261,227,0
1621,1622,240000,1,1,2,29,0,0,0,240248,11000,9100,8000,8000,7000,8000,0
18781,18782,200000,2,1,1,30,1,2,2,38398,0,15015,0,45031,20000,45010,0
11719,11720,70000,2,1,2,29,2,2,2,44594,2000,2000,1900,0,2200,3600,1
1840,1841,70000,2,2,1,31,0,0,0,60058,1834,1608,1559,1630,1300,1000,0
20946,20947,130000,1,3,2,33,0,0,0,126592,5264,2188,2500,1122,1500,1200,0
7177,7178,500000,1,2,1,61,1,-2,-2,0,0,0,0,0,0,0,1
23757,23758,290000,2,2,1,49,0,0,0,282538,10711,12915,2962,2863,2996,3257,1
14344,14345,230000,2,2,1,42,0,0,0,5838,1300,1200,2000,0,1000,2000,0
11187,11188,200000,2,2,1,39,-1,2,-1,3603,0,5881,20,3331,0,8447,0
25847,25848,320000,2,4,3,32,-1,-1,-1,1145,4135,2488,21238,5000,15000,545,0
27437,27438,400000,1,2,1,46,0,0,0,113125,8000,128000,5000,5000,5000,5000,0
11490,11491,500000,2,2,1,37,0,0,0,71455,10004,10104,10000,40000,10000,10000,0
13551,13552,300000,2,1,1,39,-1,-1,-2,1134,613,0,0,706,0,0,0
1486,1487,230000,1,1,2,32,0,0,0,44734,10120,20000,10000,5000,5000,5000,0
15712,15713,170000,1,2,1,37,-2,-2,-2,0,0,0,0,0,0,0,0
25545,25546,360000,2,1,1,36,-2,-2,-2,13686,1992,604,0,3960,0,2313,0
24293,24294,30000,1,2,2,47,0,0,0,29119,1500,2019,1400,600,580,0,0
1238,1239,120000,1,2,1,57,0,0,0,118709,5000,5007,4000,4003,4003,4000,1
15320,15321,170000,2,2,2,38,-2,-2,-2,0,0,0,0,0,330,1290,1
10605,10606,70000,2,2,2,24,0,0,0,68659,3500,1400,700,6000,0,1000,0
9909,9910,50000,2,3,2,44,2,2,2,42115,0,3500,2000,0,2000,2000,1
6109,6110,200000,2,1,1,39,0,0,0,193162,7294,5443,6000,5500,5000,5000,0
24064,24065,130000,1,2,2,27,0,0,-1,7100,1100,1000,1235,3011,1008,966,0
6063,6064,320000,2,1,2,33,-2,-2,-2,-347,0,0,0,0,14041,1613,0
15348,15349,50000,2,2,1,37,0,0,0,24380,1366,1400,1200,5000,5017,71,0
29994,29995,80000,1,2,2,34,2,2,2,72557,7000,3500,0,7000,0,4000,1
23498,23499,230000,2,1,2,33,0,-1,-1,7990,13450,56729,0,8044,87161,5000,0
15803,15804,70000,2,2,2,24,0,0,0,61094,3000,3000,2500,3000,5800,0,0
24901,24902,210000,1,5,1,31,2,0,0,195615,9234,5185,4900,4526,21787,152951,0
18859,18860,140000,2,2,2,28,0,0,0,129925,6200,6600,4225,3800,3816,4000,0
20053,20054,440000,2,1,1,39,0,0,0,388357,14193,14740,9655,6453,5478,4919,1
9016,9017,60000,2,2,2,31,2,0,0,19921,1700,1400,1800,0,1800,0,0
9150,9151,220000,1,2,1,41,-1,-1,-1,8840,6643,5924,1759,1824,7022,2515,0
25705,25706,430000,2,1,2,29,0,0,0,111409,6000,6000,5000,5000,6000,5000,0
15059,15060,70000,1,3,1,34,0,0,0,63580,3000,3002,2500,3000,3000,2502,0
8614,8615,290000,1,1,1,46,-1,-1,-1,2052,4146,700,5077,694,3207,0,0
24224,24225,180000,1,2,2,30,0,0,0,42198,2000,5000,2000,2500,2100,1623,0
15952,15953,500000,2,2,2,30,0,0,0,98618,25464,43095,7522,9065,8841,12000,0
6967,6968,140000,2,2,2,29,0,0,0,43030,2000,1755,1721,10000,2028,3000,0
20043,20044,220000,2,2,2,32,-1,-1,-1,18477,16370,11125,10000,10000,10000,301,0
16071,16072,50000,2,2,1,35,0,0,0,40506,5000,3000,2000,500,2000,5000,0
14065,14066,60000,2,3,1,38,0,0,0,26583,1864,1206,259,390,700,13628,0
26909,26910,290000,1,1,2,40,0,0,0,135527,8000,10000,5000,6000,4700,5000,0
26960,26961,110000,1,3,1,37,0,0,0,107793,4010,4431,2700,1500,1500,1600,0
8675,8676,290000,2,1,2,28,0,0,0,42601,5000,6010,5000,1200,2000,901,0
12038,12039,260000,2,2,2,28,0,0,0,154489,6000,5000,5000,4000,3600,5005,0
18194,18195,450000,1,3,2,38,0,0,0,322402,15000,11000,10013,20000,30000,30000,0
1315,1316,140000,1,2,1,48,-1,-1,0,1600,5012,0,0,0,0,2770,1
19639,19640,90000,2,1,2,31,2,2,3,20052,59872,2200,2700,2000,4000,2200,0
14704,14705,50000,1,1,2,32,0,0,-1,20542,1411,0,777,16,26000,1000,0
6076,6077,120000,1,2,2,68,2,2,0,125406,4400,4436,4370,4440,12600,4500,1
25929,25930,140000,2,3,1,48,1,-2,-2,0,0,0,0,959,0,0,0
16069,16070,140000,2,2,2,33,-1,-1,-1,316,316,13816,316,316,316,316,0
4941,4942,50000,2,2,2,31,0,0,0,20451,1600,1600,1000,900,1000,1000,0
6467,6468,200000,1,1,2,27,1,-1,-1,-36,7239,5395,4503,10381,5627,4935,0
13120,13121,80000,1,2,2,46,0,0,0,44302,1192,1202,1135,1165,1326,2204,0
8330,8331,400000,2,1,1,41,-1,-1,0,8,1274,19143,1305,2063,1695,195000,0
9560,9561,110000,2,2,3,27,0,0,0,91538,3354,2745,2341,1959,5000,3000,0
26912,26913,80000,1,3,1,38,0,0,0,79135,3006,4009,3006,1879,2000,2144,0
6243,6244,120000,2,1,2,36,0,0,0,84171,3438,4000,12242,0,6894,0,0
8306,8307,200000,2,1,2,36,-2,-2,-2,0,0,0,932,2487,0,0,0
5003,5004,80000,2,3,1,48,0,0,0,44508,1785,10000,1541,1610,1604,1485,0
27723,27724,50000,2,2,2,24,2,0,0,23497,1395,1424,1436,958,989,1128,0
7101,7102,180000,2,1,2,33,-2,-2,-2,1246,1845,471,471,248,335,200,0
11608,11609,80000,2,2,1,43,1,2,0,24621,0,1500,2150,0,944,2000,0
19530,19531,100000,2,2,2,34,-1,-1,-1,1919,1831,163,1028,0,0,0,0
12507,12508,80000,2,2,1,24,0,0,2,48578,3000,5000,2300,2000,0,2500,0
21600,21601,50000,2,2,2,23,0,0,-2,43634,0,0,0,0,0,0,1
25630,25631,230000,2,1,2,30,0,0,0,64062,5000,3000,3616,3000,2000,0,0
25835,25836,280000,2,2,1,45,0,0,0,159633,7000,6500,6500,3994,4000,3500,0
20692,20693,50000,1,2,2,29,0,0,0,13200,1506,1521,1148,364,355,390,0
26245,26246,130000,2,2,2,30,0,0,0,114838,4224,4415,3600,5800,2000,2005,0
20036,20037,360000,2,2,1,44,-2,-2,-2,1715,3680,12657,224,223,492,494,0
28351,28352,30000,2,3,1,44,0,0,2,25957,3400,1600,0,2220,0,1100,0
27628,27629,70000,2,3,2,24,0,0,-1,8391,2000,1000,2342,48,0,0,0
21308,21309,20000,1,5,2,55,0,0,2,69257,2400,1833,1100,2300,0,400,1
16668,16669,60000,1,2,1,44,0,0,0,59331,2000,2000,1962,1974,2159,2100,0
25090,25091,400000,1,1,1,66,0,0,0,279579,10700,47000,1500,0,0,0,0
22902,22903,180000,2,1,2,27,-1,-1,0,2381,28100,1743,1200,2000,2000,0,0
26151,26152,200000,2,5,1,42,0,0,0,149351,3925,3683,2947,1253,1297,1305,0
23084,23085,180000,2,1,2,33,-2,-2,-2,8492,5199,9973,10083,13279,20127,9422,0
6105,6106,50000,2,2,1,47,0,0,0,50732,2000,2106,1600,1606,1581,2000,0
28744,28745,150000,2,1,1,30,0,0,0,114797,4500,4500,4000,11000,5000,3500,0
10801,10802,50000,1,3,2,36,2,2,7,2400,0,0,0,0,0,0,1
19474,19475,270000,2,2,1,33,-1,-1,-1,7780,2228,0,48546,2000,3000,3000,1
7735,7736,30000,2,1,2,28,0,0,0,36541,5000,11000,3000,2000,1500,0,0
2802,2803,50000,1,2,1,46,0,0,0,48677,2000,3000,0,0,0,0,1
25989,25990,270000,2,3,1,35,0,0,-2,60227,3000,0,248,163000,5925,4782,0
26346,26347,230000,2,1,1,28,1,2,0,207128,6300,9264,6116,6128,5765,5956,1
21895,21896,230000,2,2,2,25,0,-1,0,14330,232557,0,7556,6219,6721,7074,0
2054,2055,50000,1,2,1,55,0,0,0,50528,2100,1305,1201,663,684,652,0
15559,15560,10000,1,2,1,37,0,0,-1,8487,2008,0,390,4555,1000,6810,0
25557,25558,100000,2,3,1,46,0,0,2,80402,8000,1100,3000,3000,3100,3100,0
19718,19719,150000,2,1,1,28,0,-1,-1,58322,36865,32311,12956,390,1508,2224,0
15118,15119,370000,1,2,1,55,0,0,0,360546,15901,13603,13500,11014,12024,16027,0
9601,9602,140000,2,3,2,24,0,0,0,20923,1633,1600,800,1753,20000,938,0
21744,21745,150000,2,1,2,23,-2,-2,-2,0,0,0,0,0,0,0,0
1270,1271,50000,2,3,1,57,0,0,0,49017,2500,2000,2000,1746,2000,1800,0
29783,29784,90000,1,2,1,30,1,2,0,45271,0,2055,2100,4476,0,3800,0
4852,4853,60000,2,3,2,23,1,2,0,28831,0,1050,0,1568,0,6729,1
9883,9884,280000,2,2,1,41,0,0,0,40483,2718,2741,1630,2000,1705,1572,0
9820,9821,20000,1,2,2,26,2,2,2,36060,0,2600,0,6500,0,0,0
28632,28633,100000,2,3,1,41,0,0,0,70202,2548,2687,2997,2147,2369,2434,0
9863,9864,290000,2,1,2,47,0,0,0,281950,11900,11000,7900,9050,6900,6000,0
7914,7915,450000,2,1,2,37,-1,0,0,71985,15000,1879,20000,20000,5000,50893,0
8748,8749,140000,2,2,1,37,0,0,0,136650,5420,6500,5000,5200,5100,5000,0
1663,1664,500000,2,1,2,36,-2,-2,-2,-312,0,4958,0,763,0,14472,1
15215,15216,160000,2,2,2,28,-1,-1,0,1049,2060,2164,2000,1500,2000,1737,0
26636,26637,30000,1,1,2,24,-1,-1,-1,5857,18794,0,6650,0,0,13000,0
10404,10405,210000,2,2,2,30,0,0,2,45998,2150,5000,2020,0,4500,2000,0
20388,20389,20000,1,2,2,23,2,2,0,16771,2919,0,1298,1000,692,766,1
15220,15221,140000,2,2,1,31,1,-2,-1,-53,0,1170,0,0,0,278,0
3787,3788,200000,2,1,1,37,1,-2,-2,0,0,0,0,0,0,0,0
21413,21414,240000,2,2,1,34,0,0,0,65883,3000,3038,3057,3000,3000,3500,0
6832,6833,70000,1,1,2,26,2,0,0,50587,2214,3510,1720,1780,1800,1900,0
4741,4742,210000,1,2,1,43,0,0,0,47025,2300,1326,400,230,100,112136,0
14426,14427,470000,1,1,1,33,-1,-1,-1,1260,2530,181,3020,1804,1517,1958,0
9400,9401,50000,1,2,1,34,0,0,0,44849,2550,1636,1000,1000,1000,1000,1
18011,18012,50000,1,2,2,37,0,0,0,48566,2088,2120,1750,1700,1800,2023,0
15239,15240,130000,2,3,1,34,0,0,0,124777,12000,0,5100,4820,3844,4500,0
18461,18462,120000,2,2,2,24,0,0,0,89240,8000,3500,3500,3000,3000,3000,0
14045,14046,200000,2,1,1,33,1,-2,-2,0,0,0,0,0,0,0,0
16581,16582,20000,1,3,0,29,5,4,2,1800,0,0,0,0,0,0,0
11026,11027,50000,1,1,2,25,0,0,0,40181,1500,2400,5700,8000,3062,1000,1
9282,9283,280000,1,3,1,49,-1,-1,-1,4792,3410,2295,3105,582,14013,4240,0
3120,3121,110000,1,2,1,36,0,0,0,109361,3940,3256,2696,2780,2900,3000,0
6436,6437,50000,1,2,2,26,-1,0,0,49713,2000,2000,1000,1500,1500,2000,0
24998,24999,30000,1,3,1,35,0,0,0,28486,2000,3000,5000,3000,7000,1156,0
28572,28573,50000,2,2,2,29,0,0,0,30517,4000,0,3000,4000,3000,4000,0
28521,28522,80000,2,3,1,37,2,2,2,93050,8840,3560,0,3912,3832,3508,1
9725,9726,200000,1,1,1,41,-1,-1,-1,1378,0,5462,0,798,1394,3600,0
15095,15096,500000,1,1,3,38,-2,-2,-2,1523,0,0,0,0,0,0,1
26677,26678,150000,1,1,2,26,-2,-2,-2,13707,16408,96373,28005,5021,50000,4004,0
4999,5000,160000,1,1,2,40,-1,-1,-1,1430,0,715,715,715,865,715,0
24714,24715,20000,1,2,2,43,0,0,2,5909,2500,0,1800,0,1000,0,0
10806,10807,80000,1,1,2,36,-2,-2,-2,5012,1200,0,1159,0,0,6028,0
2614,2615,200000,2,2,2,42,-1,-1,0,73032,12928,79365,30000,37861,18929,15004,0
2636,2637,130000,1,2,2,31,1,2,2,70722,0,4130,43,2000,1368,1418,0
14535,14536,240000,1,1,1,36,-1,-1,-1,229,0,0,1213,0,1032,0,0
14771,14772,20000,1,2,1,37,0,0,0,6372,1100,1000,500,2110,2054,2505,0
10856,10857,200000,2,3,2,31,-1,-1,0,2126,99787,100000,0,83277,0,77325,0
11823,11824,460000,1,1,2,28,0,0,0,460609,18138,15481,10000,9072,8945,8567,0
7677,7678,20000,2,3,1,23,0,0,0,20030,1600,1300,1500,900,900,787,0
5438,5439,80000,1,3,2,34,0,0,0,78562,2100,2100,2100,2100,5500,5200,0
5990,5991,220000,1,1,1,45,1,2,0,157122,0,7600,5700,6000,6000,12300,0
19141,19142,250000,2,3,1,43,-2,-2,-1,8443,13829,22997,25071,23122,4000,28650,0
17968,17969,450000,1,1,2,34,-1,2,2,42713,0,9511,20,84000,0,116,0
28823,28824,130000,2,2,1,38,-1,-1,0,5636,8510,6279,24516,16,34,6,0
12570,12571,120000,2,1,2,27,-1,-1,-1,1026,1026,1026,1026,1026,1026,1026,0
21496,21497,500000,2,1,1,34,0,0,0,30376,15000,30007,30000,50000,5000,5000,0
9973,9974,80000,2,3,0,34,0,0,0,59451,1834,2124,0,0,0,0,0
9740,9741,50000,1,2,2,33,0,0,0,50094,2479,2412,1162,1199,1223,1199,0
2211,2212,500000,1,1,2,30,0,0,0,416171,30000,30000,20000,20000,20000,70152,0
22329,22330,110000,2,1,2,27,0,0,0,52426,1772,1900,1815,2000,1500,2000,0
22315,22316,120000,2,3,1,30,1,2,0,119511,3,4351,5000,3000,3000,3200,1
27768,27769,30000,2,1,2,22,-2,-2,-2,8066,4869,4000,1991,3951,2612,2668,0
1293,1294,250000,2,2,2,36,0,-1,0,6220,27225,6159,25846,0,3855,3876,1
28962,28963,100000,2,1,1,36,-1,-1,-1,905,3450,1195,2775,890,2117,1072,0
4896,4897,390000,2,1,2,42,0,0,0,98262,5003,5000,3200,9000,0,5000,0
17195,17196,160000,2,2,2,29,0,0,-1,21898,5004,8004,400,16903,345,352,0
7409,7410,80000,1,2,1,48,0,0,0,46495,3000,3000,5000,0,54070,5247,0
27049,27050,200000,1,2,1,35,0,0,0,187487,16000,0,6451,9000,0,4000,1
5166,5167,330000,1,1,1,37,-1,-1,-1,8447,0,177,0,0,0,0,0
20342,20343,180000,2,2,1,62,1,-2,-2,0,0,0,0,0,0,0,1
26375,26376,100000,2,1,1,43,1,-2,-2,0,0,0,0,0,0,0,0
24398,24399,180000,1,1,2,32,1,-1,-2,0,144,0,0,0,0,0,0
20574,20575,160000,1,1,1,31,1,2,0,3310,0,1005,7,0,0,2821,0
21848,21849,140000,2,2,2,27,0,0,0,124753,3626,4324,3207,4000,3500,3390,0
13381,13382,500000,2,2,2,26,0,0,0,59039,4028,2077,1001,3008,1305,1007,0
1767,1768,70000,2,2,2,26,0,0,0,30139,2000,2000,2000,2000,3000,1500,0
11888,11889,140000,1,2,2,45,0,0,0,36856,1500,1273,607,41774,1712,1563,0
8773,8774,50000,1,3,1,24,0,0,0,48497,2089,1580,1000,1000,1500,1500,1
5279,5280,50000,2,3,1,55,0,0,0,37234,1963,2025,562,339,1200,600,0
5960,5961,340000,2,2,1,52,0,0,0,331508,12100,10000,7000,7000,7000,8000,0
23267,23268,80000,2,2,2,40,0,0,0,79390,3200,4300,3340,3500,2999,3300,0
17940,17941,70000,1,2,2,44,2,2,2,43314,2025,2051,0,3697,1853,1910,1
19976,19977,210000,2,1,2,32,1,-2,-1,-974,0,21337,770,0,6138,0,0
